MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.8718,12.0,4.3348,1.0741,400,4.7257,34.3388,-123.5271,2.6194
4.2311,13.3,4.5709,1.0932,385,1.9821,35.5474,-123.8364,2.0155
2.7158,18.6,2.0,0.8,963,1.4404,34.0588,-116.6529,1.2595
4.2922,21.0,2.2383,0.8,2034,2.5203,34.7601,-123.9078,1.799
9.5431,29.2,7.8801,1.5875,1100,5.8905,33.9926,-114.5351,3.7985
4.1728,12.9,6.7346,1.7919,2916,3.8339,38.4359,-117.6326,2.0401
2.6277,12.3,2.9051,0.8,1037,3.5539,34.4058,-122.7058,1.477
3.3356,20.5,4.2389,0.9418,1008,3.5869,33.3088,-115.916,1.6772
5.0557,35.3,5.4417,1.0901,1145,2.5152,35.031,-115.8512,1.9754
3.5819,36.1,3.1077,0.8,2188,5.7294,38.9448,-118.5792,1.1847
5.9965,50.8,2.0,0.8,1790,3.4581,36.572,-123.5447,3.0404
6.1331,11.3,5.1816,1.2812,279,3.3643,33.9835,-120.2918,3.0962
7.6399,21.0,6.6452,1.5344,1262,3.9849,33.1028,-118.7404,3.2463
10.529,50.2,6.6837,1.6741,822,1.7268,39.4289,-116.6901,4.3886
8.1459,36.2,7.2505,1.7885,570,2.1207,39.189,-121.3657,3.6062
2.5586,31.2,2.3929,0.8,161,2.7545,36.8845,-115.3318,0.5324
2.6062,28.5,5.6158,1.1954,194,3.9913,37.5136,-121.8673,1.602
4.2825,4.9,4.9631,1.2677,497,1.7019,34.7847,-114.0189,2.2872
3.4188,46.6,5.3256,1.4855,206,2.9326,37.1107,-123.2919,1.9334
2.2637,32.9,5.0764,1.0392,505,2.7912,39.4218,-115.754,0.5
3.4383,30.2,4.1791,1.1793,1178,1.4256,39.8296,-123.1117,1.7036
3.3713,28.5,2.0,0.8,418,2.4911,35.7347,-116.5272,1.089
2.9948,21.0,7.8237,1.8625,711,3.5423,38.9491,-115.4458,1.0103
3.7081,14.0,6.16,1.7534,283,1.5167,37.1216,-121.2144,2.1585
9.0891,39.5,2.5314,0.8,845,4.4113,39.5237,-123.436,4.1929
5.0508,27.0,6.4463,1.3717,999,3.468,39.0624,-114.001,2.1049
15.0,2.7,4.6054,0.8969,213,3.346,39.6284,-114.304,5.0
4.9645,21.4,4.6621,1.0668,364,3.0082,34.0664,-116.5534,1.9382
3.7658,48.4,3.9632,0.9417,241,1.9077,35.5602,-120.4419,1.9657
4.4928,20.1,6.5739,1.3666,1000,2.3503,35.0173,-123.0888,2.6218
5.2273,22.1,3.9004,0.9045,758,3.3619,36.7472,-120.1105,2.813
5.8191,32.8,3.3063,0.8,639,2.3483,36.9167,-116.9364,2.0876
15.0,41.9,7.7635,1.9142,600,3.1887,38.8394,-122.9002,5.0
2.6988,35.1,5.1422,1.2345,861,2.1011,37.9113,-124.3236,1.3881
7.5039,44.4,5.205,1.4204,875,3.4514,38.0088,-115.0076,3.1441
5.0766,6.8,6.8849,1.3599,447,3.5261,38.5134,-117.1501,2.1509
1.746,48.2,4.1648,0.9922,400,1.3723,35.0925,-117.2147,0.986
7.1165,47.1,4.5637,0.8374,634,3.0673,34.6483,-114.5545,2.6745
9.5886,27.5,6.1114,1.5204,571,1.4783,34.5443,-119.0326,3.9424
2.6797,32.9,2.4172,0.8,3458,1.139,39.9048,-121.1602,1.6102
4.4577,11.9,5.9422,1.4454,489,2.4061,33.424,-114.951,1.8132
1.5917,23.8,3.9886,0.816,839,5.7969,35.5029,-114.149,0.5
2.1058,11.3,7.2109,1.4093,966,3.7754,35.1626,-124.2852,1.3966
8.4049,2.1,6.5933,1.4737,2039,4.3921,38.1233,-121.0279,4.5943
3.3877,51.0,6.3291,1.4949,348,3.6084,41.2798,-120.6947,1.8602
2.3042,14.2,2.2861,0.8,1942,3.2054,40.8466,-123.3321,1.41
5.1432,31.2,5.2932,1.3632,591,3.8954,33.5012,-122.1735,2.2968
3.2758,16.3,3.1455,0.8,4920,2.3604,37.632,-124.2432,2.5557
3.3788,19.9,5.4263,1.0924,889,3.4705,32.8534,-117.1876,1.2989
6.9838,21.3,2.0,0.8,249,4.1771,40.0279,-123.3775,3.9783
2.2321,18.1,2.4183,0.8,568,3.6994,36.0598,-115.1799,0.6109
2.6033,33.5,7.8781,1.585,1937,4.2428,34.5412,-118.3683,1.096
4.9158,50.0,6.2381,1.6703,710,3.1826,37.099,-120.7603,2.557
8.0177,22.9,4.7924,1.1554,634,4.6921,36.6335,-116.0067,3.775
9.4206,50.6,3.6825,0.8539,1182,2.7918,41.4597,-117.668,4.2068
3.0071,35.1,3.3315,0.8,505,5.1177,32.8153,-116.5933,1.1961
7.865,32.0,5.9003,1.273,562,3.5736,41.5248,-115.2833,3.0988
2.7997,13.1,4.8127,1.094,312,2.6161,34.7265,-116.0195,1.5919
13.4063,4.2,8.5933,2.0769,2652,1.8209,33.8778,-116.319,5.0
2.2699,44.4,5.1305,1.4625,250,2.192,39.5473,-116.8366,0.6802
9.9452,30.3,5.6174,1.5867,762,2.0406,37.4645,-120.5364,4.9751
3.0226,22.1,2.723,0.8,976,2.9113,41.0087,-117.6558,1.3795
14.9985,42.4,4.7786,1.28,658,1.726,37.6551,-118.5602,5.0
6.3904,16.8,5.854,1.5656,244,4.2928,37.3019,-114.3838,2.927
2.4361,41.0,4.7544,1.0104,299,3.1107,34.4585,-119.2402,1.0708
3.2761,17.7,4.5287,0.9613,1010,3.0701,41.5229,-122.1709,1.7725
7.1614,48.0,6.1538,1.7144,356,1.8346,38.8127,-119.6939,2.4402
8.4282,14.7,8.5296,1.8195,127,2.231,38.2149,-120.1462,4.305
4.2955,8.0,5.7899,1.527,906,1.0,40.0055,-119.5806,1.6138
4.6034,36.6,7.7884,1.8306,331,4.6178,33.4621,-118.3992,1.3595
7.064,9.3,6.7432,1.2307,1102,1.5823,40.7309,-114.5458,3.2091
4.8505,49.4,7.6687,1.6877,566,1.6581,37.2546,-121.5487,2.8907
2.0625,34.4,4.2806,1.1996,545,4.4132,40.121,-114.3241,0.5492
2.7517,12.8,5.0861,1.2123,694,3.3876,39.27,-116.3144,1.3548
5.1607,11.6,5.0945,1.0522,268,3.1207,36.787,-122.5793,2.8345
9.2933,48.1,6.5926,1.6693,344,3.3403,39.8122,-121.5554,4.214
11.8176,32.0,7.0848,1.305,540,3.9539,39.3466,-114.9521,4.9104
7.1543,46.6,5.7501,1.3217,266,3.0999,32.5354,-116.0859,3.194
5.3248,6.6,7.2534,2.0477,1177,1.4565,39.2379,-122.9947,2.7856
7.0237,48.2,4.3733,0.9546,520,3.7332,37.3335,-118.362,3.021
3.004,27.5,7.2708,1.4984,209,3.4223,40.475,-121.5916,1.4764
4.088,35.1,7.5316,1.7071,425,4.1716,40.1916,-117.8876,1.7312
2.7333,20.0,6.855,1.2798,721,1.7509,34.1212,-122.6774,1.8131
2.1186,4.0,5.7683,1.0876,466,2.2707,32.7067,-120.8049,1.3148
5.4747,49.9,6.9266,1.8335,916,3.3921,34.3651,-120.4205,3.0553
5.0094,51.7,3.712,1.0142,1053,2.0555,39.5407,-118.8541,1.4343
6.7706,19.6,5.8967,1.4296,4543,1.0,40.7778,-121.9872,3.0119
6.2194,49.1,6.101,1.2936,1670,3.1973,39.1555,-116.8587,2.3752
5.184,9.6,2.841,0.8,180,3.895,40.2956,-116.0027,2.4158
6.2587,8.9,6.4492,1.595,499,2.8711,38.0788,-117.7801,2.3273
4.3684,4.7,3.0024,0.8,537,3.5481,37.3119,-115.0176,1.7848
5.7416,21.0,4.6442,1.1287,1054,3.4034,41.7185,-116.1998,2.4462
2.8988,3.7,5.5795,1.0922,315,3.0105,33.2656,-124.0378,1.7913
5.5947,21.1,4.0385,0.8,435,3.136,36.5029,-123.6104,2.8454
6.6929,8.1,5.6651,1.5324,246,4.3491,35.1415,-117.5703,2.6523
2.9987,38.3,5.6331,1.4207,411,2.0357,33.6595,-116.9203,1.078
4.6233,43.5,3.8596,0.982,423,3.773,38.253,-114.337,1.9924
3.0828,36.1,6.6359,1.2428,518,1.8191,35.0009,-124.465,1.3833
3.2677,11.2,3.9717,0.9451,257,2.2052,36.8982,-122.0119,1.3231
2.282,40.1,10.0759,1.9478,1459,4.1959,33.7976,-115.7666,0.8538
9.578,13.7,5.281,1.1851,970,1.7902,36.2049,-115.1389,4.5819
8.4944,39.7,3.1574,0.8,209,2.7584,34.4024,-119.6235,3.2881
6.1871,29.9,3.5313,0.8,679,5.3613,41.0209,-119.4206,2.7648
14.6336,19.7,7.7952,1.779,190,4.0256,37.4628,-115.537,5.0
4.0006,5.3,4.6817,0.9383,1947,2.2628,40.0957,-119.6703,1.4145
15.0,43.2,2.7725,0.8,2419,2.4342,37.1144,-116.232,5.0
3.9098,48.9,7.2074,1.946,636,2.8299,32.9027,-114.5383,1.293
5.2232,35.0,4.6689,1.2947,336,4.3119,39.0983,-121.7506,2.7762
3.5301,50.2,6.8068,1.738,391,1.9984,32.9543,-121.6188,1.6451
5.6035,48.6,7.3711,1.4908,463,1.9378,36.2529,-114.6447,2.5655
7.3992,10.9,6.0489,1.4242,611,3.7134,37.6959,-120.0449,3.8375
4.1856,38.3,10.2918,2.3347,1991,1.3189,39.9084,-124.3349,2.0246
13.0141,18.8,2.0505,0.8,1429,2.0889,41.0367,-119.2239,5.0
5.1732,25.9,3.8641,0.8142,1446,2.9149,34.4457,-118.024,2.2632
5.2714,9.0,4.9881,0.9767,762,2.9662,38.8039,-121.9303,2.443
2.5976,50.7,10.0223,2.1102,264,1.6354,36.9672,-116.8622,0.9208
5.7609,38.0,9.096,1.6631,359,3.3537,39.7914,-122.0541,3.1541
4.1354,14.6,8.0774,2.2865,698,3.5538,41.4285,-123.2437,2.2189
3.1113,19.9,3.9118,1.1077,254,2.3375,37.5632,-121.8817,1.3113
2.8126,22.5,4.145,0.9211,848,4.6608,35.2243,-118.8939,0.5
15.0,39.1,3.8429,0.9529,1267,3.3396,40.0858,-115.5142,5.0
3.8264,48.2,3.9331,0.8071,1029,1.9951,37.504,-118.942,1.247
1.8698,17.4,8.4854,1.6682,996,4.6208,40.8816,-115.5857,0.6252
2.9478,25.1,5.0125,1.3529,149,2.4767,37.8777,-123.826,1.8963
4.3451,31.3,5.277,0.9892,1933,3.1789,41.4027,-120.5878,1.9565
6.2214,21.1,7.0488,1.9801,190,2.5132,32.6666,-119.9306,3.1678
6.2519,26.7,2.1729,0.8,589,3.6242,39.5201,-116.0819,2.5469
6.7259,6.4,5.6053,1.313,1091,2.5185,35.7921,-118.0882,2.7766
3.0437,9.6,3.3063,0.8,886,2.5791,38.8519,-116.2571,1.2543
5.4973,21.5,4.9112,1.329,239,2.84,41.4523,-120.9452,3.1859
2.6495,47.7,4.3272,0.8052,276,2.498,38.7122,-114.6927,0.7532
3.0901,18.8,4.224,0.8,837,4.0718,39.5774,-115.9566,1.7256
2.5841,13.7,5.9512,1.3112,1001,1.7422,34.0015,-114.8874,0.6877
2.1967,38.9,5.9424,1.3149,274,2.9629,34.1199,-121.7406,0.885
8.4869,49.4,5.0604,1.061,911,3.0895,37.9476,-124.431,3.501
6.7745,24.4,6.2414,1.3393,198,2.8754,36.5907,-118.0374,2.858
8.0526,1.4,3.7628,0.8203,1096,3.9683,33.5559,-119.3279,3.5679
4.5887,36.1,6.8632,1.467,328,1.4961,39.4192,-116.321,1.818
7.1427,22.2,5.0876,0.9751,709,3.5679,39.1401,-123.4763,3.453
1.5577,35.4,4.5327,0.9599,620,1.755,33.37,-118.2478,0.6222
7.5222,15.2,3.9105,1.0048,1683,2.4912,32.9622,-122.4116,3.5023
4.9842,1.1,5.0172,0.9417,807,1.6523,36.0987,-119.0967,2.3028
6.5291,18.6,9.2413,2.3503,412,2.6679,38.5129,-122.8376,3.3399
5.6295,36.9,5.3734,1.4029,887,2.4218,40.9889,-114.9204,2.2051
2.4788,21.0,3.2112,0.8,3692,4.6383,36.6278,-122.5756,1.1273
1.8243,12.2,7.3376,1.8686,1202,3.2414,33.299,-118.4617,0.7271
2.9235,24.7,4.5561,1.2313,634,3.4398,40.4844,-124.4411,1.9994
6.2899,39.4,6.0675,1.3122,341,1.8925,33.6865,-122.8574,2.9048
6.7805,7.1,4.2887,0.832,406,3.7401,38.5552,-119.257,2.7501
1.9724,36.3,8.0615,2.226,1146,4.6382,36.4278,-124.0699,1.0022
2.4877,35.0,4.3185,0.9639,327,3.8699,41.1409,-118.8008,1.2596
2.9039,19.9,8.2957,2.2809,667,1.688,39.1967,-122.5645,1.6195
3.6169,50.5,3.4015,0.8,2101,2.5359,32.5014,-116.8713,1.1229
1.9794,46.6,4.9142,1.1734,750,3.1085,36.0412,-115.3829,0.5
1.9094,17.1,8.3,2.1991,281,2.4228,34.2129,-116.5353,0.9822
2.7371,2.6,5.8363,1.0885,3798,5.533,35.1935,-123.8344,1.5155
4.7197,16.7,10.0429,2.1055,2724,2.5177,36.2901,-119.2884,1.7037
2.207,11.4,4.9617,0.9567,993,2.9566,37.6432,-123.3326,1.4211
4.1809,28.9,6.0141,1.1322,1846,2.3998,40.0846,-120.2049,2.189
8.4582,47.9,9.3103,1.7369,537,3.2317,33.3211,-115.6848,3.2291
2.0522,45.4,2.4722,0.8,1187,4.3824,36.6905,-124.0678,0.8052
3.9596,16.6,2.2245,0.8,474,3.1149,40.5818,-121.8577,1.5711
8.2884,22.9,3.909,0.8,225,2.781,36.6057,-115.821,3.375
3.487,2.9,7.1267,1.5696,5290,1.9261,37.4333,-120.2378,2.393
3.1766,28.8,2.2803,0.8,216,4.2088,39.8968,-122.0288,1.6781
9.0079,4.2,6.6941,1.5671,844,2.8563,39.2725,-114.5312,4.0536
3.7295,48.9,6.5534,1.5974,836,2.8133,37.345,-122.8648,1.8011
8.6946,45.2,9.5288,2.1498,1005,1.0,41.6874,-116.2196,3.687
5.7972,11.9,7.591,1.4994,619,2.8728,32.844,-122.6302,3.633
3.6484,36.7,6.2281,1.3934,624,2.5989,33.0178,-114.388,1.287
5.9764,30.0,8.2183,2.0364,743,1.174,36.5599,-116.2463,2.7688
5.4318,41.9,6.5778,1.79,976,3.9896,33.9996,-121.5975,2.8812
8.2691,25.3,4.5799,0.8788,664,2.4648,34.5568,-114.1721,3.7234
3.2252,10.8,3.2108,0.8,630,4.8956,33.9258,-123.2982,2.0509
4.5939,33.6,4.3613,0.9949,231,4.4144,39.0775,-115.4742,1.9361
4.3193,5.1,5.4199,1.0781,3331,2.2801,36.5021,-117.156,1.4823
6.838,30.8,5.85,1.1251,1021,4.3693,40.4247,-122.6742,3.5659
2.4227,11.8,2.0,0.8,786,4.6105,34.8787,-118.7631,0.5
8.2498,35.9,5.0609,1.0622,404,2.441,38.4226,-124.3748,4.0082
5.9287,43.2,5.5572,1.3969,298,1.9673,34.5277,-118.4822,2.429
2.0337,6.6,6.5951,1.2281,1323,1.0,32.6376,-118.3869,0.7352
9.2531,21.4,8.7536,1.8882,585,3.3804,39.0447,-120.2105,4.4836
15.0,38.4,5.8713,1.1887,1093,2.0267,33.8824,-115.8436,5.0
8.1752,9.3,3.6809,0.9872,225,3.4105,39.0912,-114.7272,3.7007
10.5507,29.9,2.0,0.8,2293,2.4321,39.0614,-118.8955,4.4969
4.7172,35.3,6.874,1.622,1368,2.2203,38.8474,-117.4235,1.8534
1.6538,19.1,3.7618,0.8549,623,2.4385,38.1236,-122.9685,1.5556
1.4822,43.4,7.2337,1.4871,967,1.7002,40.9068,-114.02,0.5
5.2229,27.0,8.2948,1.6288,1203,2.438,33.2185,-115.4919,2.176
3.1419,33.0,2.4119,0.8,228,2.2634,41.3523,-114.5352,1.1372
2.589,8.2,6.6078,1.2595,2546,2.9858,33.1267,-116.3303,1.6536
4.3161,2.2,8.0852,2.0531,979,3.1043,37.2056,-121.1094,2.0835
6.4841,3.6,7.5381,1.6296,379,1.9288,41.2707,-122.1723,3.8561
1.8745,47.1,2.0,0.8,277,4.1008,35.0548,-119.134,0.5
3.4235,46.0,3.7927,0.9299,1465,2.8404,40.4601,-123.6327,1.624
11.0887,42.2,2.9396,0.8,788,4.5024,38.1353,-118.7059,4.5422
2.351,11.2,6.5469,1.8583,979,3.2411,40.6813,-120.6158,1.3343
7.5523,27.8,6.3267,1.1867,679,3.0691,32.9614,-116.8567,3.1159
3.3507,41.6,2.0,0.8,298,2.509,37.7814,-117.9302,1.2071
6.2182,35.4,4.8983,1.0014,999,3.6148,34.2922,-121.9115,3.074
8.6572,6.9,7.1014,1.9279,568,3.0336,32.6717,-116.7989,4.0952
6.992,46.7,5.796,1.2119,654,3.8585,39.0451,-121.2333,3.0665
7.733,9.2,5.7925,1.089,4454,4.6047,39.622,-121.8898,4.2421
2.2458,9.8,4.77,1.0346,1333,2.2731,39.4948,-120.1052,1.4542
8.7425,47.0,3.3821,0.8006,1396,3.6135,39.4063,-122.8425,3.6941
2.6869,25.7,5.4659,1.0744,5863,3.5851,40.0994,-121.0858,1.363
5.2369,20.0,5.6042,1.1378,905,3.4581,36.9611,-121.7716,2.9388
5.2328,29.2,6.7305,1.8018,732,2.5668,35.802,-124.2718,2.8942
5.9959,51.1,6.893,1.4267,386,2.587,39.8241,-121.3408,2.6679
5.4859,7.1,5.6717,1.1744,463,2.4161,38.8314,-119.5982,3.2707
2.7012,39.6,7.6898,1.5368,129,2.3963,34.4001,-115.7877,1.1908
1.9939,18.1,4.7502,1.1494,1252,2.1599,36.6353,-122.605,1.3126
7.5641,7.0,2.612,0.8,241,2.8955,34.2306,-121.0624,4.1122
5.0103,22.5,6.4541,1.1908,1369,2.2422,39.8996,-124.1916,2.4065
8.9319,29.0,5.7528,1.238,643,3.4356,34.8477,-123.7114,4.7059
4.363,11.5,6.4939,1.4376,737,3.057,38.4156,-120.7608,1.8306
1.9288,21.7,2.9711,0.8,643,3.1691,39.486,-119.2508,0.864
8.0019,33.4,9.0816,2.2938,2016,2.7265,41.9202,-116.6432,3.2554
3.5887,30.4,6.921,1.6111,1750,3.0689,36.6149,-116.4866,1.1954
5.5025,37.9,4.924,0.9809,650,2.7527,40.7884,-114.9032,2.6695
3.039,43.7,3.6291,0.8,324,3.7795,38.8114,-114.9681,1.0081
12.0201,21.9,7.6543,1.4088,1393,2.5576,32.5803,-123.4343,5.0
2.6487,22.6,3.2965,0.8,305,3.3755,36.2172,-123.3234,1.5728
3.6603,26.3,10.0227,2.4291,192,1.6936,36.2441,-119.2837,1.2321
4.7801,29.9,4.2736,0.9949,991,3.7121,33.6364,-118.3105,2.2203
2.3273,6.5,8.941,2.43,1763,2.4407,36.6524,-118.2222,0.9666
5.4647,16.9,5.1311,0.9595,481,2.0877,33.6064,-119.3941,2.0095
11.7888,9.8,8.6615,2.3052,919,1.8612,40.4362,-114.1974,5.0
3.3392,20.7,4.0303,0.8778,477,1.7821,35.938,-119.156,1.4933
5.6808,50.6,5.5377,1.287,1185,2.5185,34.2397,-114.6792,1.7413
0.861,30.7,7.1095,1.8866,1597,4.4986,38.2173,-114.124,0.5
4.3782,22.9,6.8242,1.6701,539,2.3567,40.647,-119.8378,1.8901
3.7142,29.9,7.7015,1.6155,292,1.0,41.3818,-123.0955,2.1321
2.7426,35.1,4.5251,1.2702,207,3.3655,40.9957,-121.0779,1.4996
8.5752,23.2,5.6696,1.0437,1395,1.8857,40.8795,-120.7353,4.4546
3.6849,23.8,7.9968,1.5037,268,3.8148,35.8065,-115.1726,1.5784
4.029,36.8,4.0895,1.1145,896,2.5789,37.3015,-114.4022,1.5775
3.574,4.1,6.6451,1.2689,1239,2.726,36.0274,-122.7186,1.9392
1.4189,28.5,5.0617,1.2176,445,4.1973,41.2615,-124.2892,1.0755
2.2723,28.9,5.9117,1.6263,582,3.6177,33.3818,-115.778,0.6224
7.9777,39.6,5.6691,1.3786,1479,1.7536,37.766,-118.6342,3.1337
1.2637,51.1,3.9234,0.8,348,1.9007,34.8456,-116.6127,0.5
2.8298,41.6,4.9786,1.0304,321,1.2165,40.5786,-121.0175,1.6456
3.526,26.7,5.7899,1.4558,551,5.6032,35.7226,-122.8355,1.7487
12.7582,9.6,5.2946,1.0721,1849,2.1373,40.705,-121.7211,5.0
7.1076,31.0,8.6455,1.7588,2413,4.1698,41.3164,-123.991,3.7968
3.2082,43.5,7.5199,1.5083,615,2.4677,34.1337,-120.4486,1.4871
9.8032,48.6,6.08,1.3271,376,1.9201,39.6654,-123.4581,4.9894
2.874,43.1,3.9737,0.8,1558,3.0216,35.8248,-119.6304,0.9445
8.2109,10.6,3.852,0.8054,175,2.6733,36.3311,-116.1081,3.8761
1.9831,37.3,9.4476,2.5188,811,3.8019,35.1066,-123.9999,1.7594
8.5331,45.9,3.4802,0.8,642,3.8144,38.3583,-115.0845,3.3761
3.5125,35.7,5.7277,1.381,1873,2.4099,35.7601,-123.2069,1.9943
2.4179,36.0,6.2219,1.2672,2030,1.56,39.5359,-117.6122,1.4387
3.9342,26.5,4.8774,1.0056,313,1.8028,39.8957,-121.9744,2.0148
5.2931,33.5,3.4956,0.8379,761,1.0,36.2538,-115.6284,2.471
3.3306,16.0,3.9302,1.0279,421,2.7255,32.5451,-124.3913,1.6882
6.2487,5.5,4.407,0.9012,526,2.9882,33.1278,-120.0754,3.145
3.1588,43.2,4.081,0.8,1090,1.8572,35.1012,-114.4,1.1534
6.5027,49.1,8.1554,1.5755,509,1.7363,41.5618,-123.3146,2.6068
5.8435,44.7,5.4817,1.1533,777,2.9839,36.2412,-116.5132,2.6178
4.3208,18.0,4.4524,1.1258,1431,2.368,39.5702,-116.8705,1.8264
3.439,5.8,5.7139,1.3827,2235,2.7871,41.3927,-121.1487,1.6596
4.9083,15.3,6.8359,1.3647,838,2.6328,35.7459,-123.8652,2.9135
6.2348,44.0,4.8108,1.1132,731,3.2487,37.8323,-115.7525,2.7317
15.0,34.4,7.304,1.4711,274,2.4347,40.597,-114.9988,5.0
7.8747,50.3,2.9577,0.8,2365,2.5113,38.3406,-123.1578,2.979
8.0494,18.5,7.8426,2.2327,989,1.1182,33.5661,-115.5978,3.5446
15.0,29.1,5.4821,1.1647,742,2.9497,39.811,-115.7512,5.0
6.1079,41.3,5.404,1.1493,712,3.0887,41.0889,-118.4413,2.8068
5.9942,12.9,4.114,0.8652,888,2.8223,39.8034,-116.2729,2.4448
6.8374,50.2,3.0443,0.8,1233,4.9118,39.6491,-124.0855,3.3753
2.4464,31.2,2.1667,0.8,1362,3.1628,39.6791,-119.2901,0.7885
3.4338,1.4,3.9744,0.8882,2413,2.8435,38.3191,-114.3466,1.0427
3.3079,2.3,6.6753,1.3285,808,3.4991,34.8542,-116.3602,1.3655
6.6099,46.0,3.5774,0.8,2706,5.1129,41.153,-121.6846,2.633
4.037,33.9,2.4031,0.8,1550,3.2527,33.7246,-117.9529,1.1938
4.8692,39.9,3.6819,0.8,634,1.0,40.3593,-122.2682,2.1645
8.6061,41.0,4.7303,1.0173,175,3.4321,35.9141,-122.1677,4.0378
7.5224,22.4,4.809,1.0636,712,2.1208,38.9013,-122.5119,3.8868
4.0673,41.7,5.2422,1.0928,2314,1.0775,40.1484,-122.5052,2.3395
2.9982,48.8,7.5652,2.0603,358,4.6976,40.0866,-119.2574,1.0506
8.8566,9.8,7.9985,1.5033,711,4.4814,34.0309,-121.2471,4.1499
7.1302,40.0,9.5109,2.2807,759,2.0948,38.3037,-116.3314,2.9571
1.7096,16.7,2.2502,0.8,1413,2.1014,34.5383,-115.1118,0.5
3.714,17.4,3.7882,0.8,488,3.1602,33.565,-119.3803,1.5244
4.9496,22.1,6.897,1.7406,332,2.1148,37.3788,-122.4912,2.8833
7.1513,45.0,4.5919,0.8362,1049,2.8649,41.8815,-114.021,2.9705
7.7374,2.1,7.2216,1.6636,367,2.2868,41.8258,-124.0062,3.8419
5.314,23.1,5.9142,1.4449,153,2.5996,37.9473,-118.7287,2.2223
6.3671,35.7,8.6584,2.3891,2900,1.5956,39.8357,-122.1937,3.3241
4.6575,6.6,7.5854,2.1167,1396,3.8269,34.8719,-114.6546,2.2672
2.9912,41.4,7.622,2.0654,3001,4.2038,34.6314,-121.0879,1.5997
3.8314,49.0,4.6763,1.3322,1338,2.8998,39.212,-114.4405,1.4403
4.533,5.6,5.3051,1.277,1146,2.9638,39.967,-114.2856,1.5914
4.3894,8.8,4.8895,1.1865,894,3.6292,39.5475,-114.5988,1.6501
1.4458,50.7,2.4882,0.8,573,3.0019,33.4928,-116.1764,0.5
3.5307,11.1,8.4435,2.1291,1002,4.7296,35.8846,-116.7172,1.3559
4.6354,5.0,6.9908,1.9282,427,1.6836,32.9197,-114.4959,2.0152
3.7855,49.6,4.8099,1.3206,283,3.8609,39.9685,-122.1515,1.5793
3.8648,46.5,8.1092,2.0985,510,2.8858,35.4616,-115.996,1.2701
6.0062,34.4,4.2393,1.0257,1869,1.8788,36.5825,-123.3084,2.779
2.3458,29.1,2.0,0.8,248,5.2471,37.9994,-120.7003,1.349
1.6874,47.9,7.5147,1.7764,251,5.3852,32.5052,-120.2808,0.5
3.6368,34.4,2.9429,0.8,1067,2.7921,35.8641,-114.0491,1.1217
7.0885,34.6,5.1084,1.2697,477,3.4447,39.4092,-121.1297,2.82
12.3361,44.0,5.9122,1.5409,981,2.5288,35.2176,-118.6753,5.0
7.1655,34.3,6.2709,1.2984,1468,2.6897,37.9195,-117.8483,3.2994
1.8571,26.7,7.1968,1.6058,962,1.8675,41.7831,-117.3827,0.7833
3.8985,20.9,6.6617,1.8533,401,1.7197,33.6225,-123.2384,2.4485
5.2277,26.7,6.5998,1.3003,1856,4.8441,35.0483,-118.6292,1.7984
4.9856,27.6,3.9185,0.8,1204,2.9612,38.9977,-117.8354,2.1086
6.194,19.4,6.0885,1.1162,680,3.0506,38.1846,-115.0148,2.4128
2.5851,23.9,2.4889,0.8,654,2.1895,41.791,-114.4484,0.9933
4.6598,41.9,8.6243,1.8473,897,3.19,32.8287,-122.0322,2.6992
5.7672,22.2,2.6949,0.8,518,1.4962,40.8409,-122.2896,2.7747
7.3552,2.3,4.8071,1.113,180,2.2263,37.1412,-117.3207,3.4328
2.7637,15.4,2.8623,0.8,1212,1.8002,34.6555,-119.3604,1.0739
3.6434,12.8,4.0397,0.8771,1156,4.2929,37.282,-116.6925,1.4743
0.8849,41.5,5.5269,1.3314,106,1.3481,36.4159,-115.591,0.6819
3.0868,23.9,4.4425,1.2624,1001,1.8208,34.2037,-124.3878,1.8866
3.2718,15.3,7.7885,1.6667,2711,1.0,34.5843,-115.2733,1.2361
2.4309,42.3,5.9538,1.3083,270,2.11,35.2373,-121.7129,1.1631
4.9499,2.0,4.5742,0.8927,627,2.5405,37.7459,-114.3213,2.3474
4.3337,9.9,5.2328,1.3508,575,3.9778,33.2894,-119.9822,2.0143
1.1554,43.2,7.9394,1.5474,2511,2.778,33.344,-115.5493,0.5
5.1003,29.1,7.3177,2.0727,1631,2.5894,35.6516,-122.4007,2.1372
2.5677,40.5,3.2225,0.8,329,3.2999,39.2193,-118.9859,0.6169
5.9979,43.7,4.1387,0.9639,875,2.5571,41.7939,-123.8355,2.9889
2.0769,49.0,6.4496,1.5492,4197,5.4099,32.614,-116.7841,0.6647
4.5631,4.2,6.2067,1.4214,404,2.409,41.7372,-114.608,2.2169
3.7814,41.8,3.3992,0.8612,659,3.4137,39.0174,-115.6472,0.8831
5.3756,37.1,6.9983,1.8098,1003,3.8265,41.0594,-117.3563,2.3529
4.8299,11.6,3.7183,0.8,408,2.3803,37.5952,-123.2511,2.7667
3.8455,48.5,8.1077,2.0497,2726,3.1654,36.8979,-114.1684,0.8446
1.7829,21.6,6.5589,1.3187,456,2.4992,39.959,-120.8884,1.0112
1.8472,46.3,3.2362,0.8,219,3.274,37.7356,-117.8559,0.6978
